BUYER_ID,SECTION,CATEGORY,BRAND,SUBCATEGORY_BEFORE,SUBCATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990013999597900,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,BENG-BENG,2331C - ENROBED CHOCOLATE >50G,2331B - ENROBED CHOCOLATE 20-45G,SWITCH,NON PROMO
MEM_9990013999597900,SNACK,2213 - EXTRUDED & PELLET,FRENCH FRIES 2000,2213C - EXTRUDED & PELLET 50-95G,2213B - EXTRUDED & PELLET 20-49G,SWITCH,NON PROMO
MEM_9990014041080030,HOUSE HOLD,3516 - DISHWASHING CLEANER,MAMA,3516C - DISHWASHING CLEANER 600-800ML,3516C - DISHWASHING CLEANER 600-800ML,NO_SWITCH,PROMO
MEM_9990014041080030,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990014041263295,BISC & CONFECTIONARY,2227 - WAFER BISCUIT,RICHOCO,2227D - WAFER BISCUIT 100-145G,2227D - WAFER BISCUIT 100-145G,NO_SWITCH,NON PROMO
MEM_9990014041263295,MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,PROMINA,2122B - BABY SNACK,2122B - BABY SNACK,NO_SWITCH,PROMO
MEM_9990014041263295,STAPLE NEED,1511 - RICE,RAJA,1511B - RICE BAG 5KG,1511B - RICE BAG 5KG,NO_SWITCH,NON PROMO
MEM_9990014041263295,STAPLE NEED,1723 - SOY SAUCE,SEDAAP,1723C - SOY SAUCE 500-600ML,1723A - SOY SAUCE PET 130-250ML,SWITCH,PROMO
MEM_9990014041471773,BREAKFAST,1221 - INSTANT COFFEE MIX,LUWAK,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,NO_SWITCH,PROMO
MEM_9990014041879721,BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,BISKIES,2226B - SANDWICH BISCUIT 50-99G,2226B - SANDWICH BISCUIT 50-99G,NO_SWITCH,NON PROMO
MEM_9990014041879721,BREAD CORNER (BC),6611 - BREAD,5 DAYS,6611B - SWEET BREAD,6611B - SWEET BREAD,NO_SWITCH,PROMO
MEM_9990014041879721,BREAKFAST,1223 - PURE COFFEE,NESCAFE,1223A - PURE COFFEE 50-100G,1223A - PURE COFFEE 50-100G,NO_SWITCH,NON PROMO
MEM_9990014041879721,CHILLER,1156 - RTD COFFEE,NESCAFE,"1156B - RTD COFFEE CAN, BOTTLE, PET","1156B - RTD COFFEE CAN, BOTTLE, PET",NO_SWITCH,NON PROMO
MEM_9990014041879721,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023C - TETRAPAK LIQUID MILK 220-250ML,NO_SWITCH,PROMO
MEM_9990014041879721,PERSONAL CARE,3251 - BODY LOTION,VASELINE,3251B - BODY LOTION 180-250ML,3251B - BODY LOTION 180-250ML,NO_SWITCH,PROMO
MEM_9990014041879721,SNACK,2212 - POTATOES,POTABEE,2212C - POTATOES 100-200G,2212C - POTATOES 100-200G,NO_SWITCH,PROMO
MEM_9990014042018060,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023C - TETRAPAK LIQUID MILK 220-250ML,SWITCH,PROMO
MEM_9990014042018060,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,SGM,2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,SWITCH,PROMO
MEM_9990014042018060,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,SGM,2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,NO_SWITCH,PROMO
MEM_9990014042087615,BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,2023D - TETRAPAK LIQUID MILK 900-1000ML,2023E - TETRAPAK LIQUID MILK PACKED,SWITCH,NON PROMO
MEM_9990014042087615,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,GOOD TIME,2222C - COOKIES BISCUIT 61-100G,2222C - COOKIES BISCUIT 61-100G,NO_SWITCH,NON PROMO
MEM_9990014042087615,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,PAROTI,2223C - CRACKER BISCUIT 100-180G,2223C - CRACKER BISCUIT 100-180G,NO_SWITCH,PROMO
MEM_9990014042087615,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990014042087615,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990014042087615,CHILLER,1151 - RTD JUICE,FLORIDINA,1151F - JUICE PET 200-450ML,1151F - JUICE PET 200-450ML,NO_SWITCH,NON PROMO
MEM_9990014042087615,CHILLER,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,2023C - TETRAPAK LIQUID MILK 220-250ML,2023C - TETRAPAK LIQUID MILK 220-250ML,NO_SWITCH,PROMO
MEM_9990014042087615,MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,NUTRILON,2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,NO_SWITCH,PROMO
MEM_9990014042087615,MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,NUTRILON,2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,SWITCH,PROMO
MEM_9990014042087615,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911B - INSTANT BOILED NOODLE 50-99G,1911B - INSTANT BOILED NOODLE 50-99G,NO_SWITCH,PROMO
MEM_9990014042087615,PERSONAL CARE,3215 - HAIR STYLING,GATSBY,3215A - HAIR STYLING CREAM,3215A - HAIR STYLING CREAM,NO_SWITCH,PROMO
MEM_9990014042087615,STAPLE NEED,1714 - STOCK SOUP,TOTOLE,1714A - STOCK SOUP SACHET,1714A - STOCK SOUP SACHET,NO_SWITCH,NON PROMO
MEM_9990014042087615,STAPLE NEED,1821 - DRIED MEAT,ALFAMART,1821A - DRIED MEAT 50-125G,1821A - DRIED MEAT 50-125G,NO_SWITCH,PROMO
MEM_9990014042104819,MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,NUTRILON,2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,NO_SWITCH,PROMO
MEM_9990014042104819,MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,NUTRILON,2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,SWITCH,NON PROMO
MEM_9990014042135398,HOUSE HOLD,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714B - LIQUID DETERGENT 400-900ML,NO_SWITCH,PROMO
MEM_9990014042135398,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990014042135398,MEDICINE & BABY CARE,3313 - WET TISSUE,KODOMO,3313A - WET TISSUE,3313A - WET TISSUE,NO_SWITCH,PROMO
MEM_9990014043087497,MILK & DIAPERS,3432 - PANTS DIAPERS,SWEETY,3432D - PANTS DIAPERS SIZE-M 24-38S,3432D - PANTS DIAPERS SIZE-M 24-38S,NO_SWITCH,PROMO
MEM_9990014043114257,CHILLER,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,2023A - TETRAPAK LIQUID MILK 100-130ML,2023A - TETRAPAK LIQUID MILK 100-130ML,NO_SWITCH,NON PROMO
MEM_9990014043114257,MEJA KASIR,2321 - POCKET CANDY,YUPI,2321E - POCKET CANDY GUMMY,2321E - POCKET CANDY GUMMY,NO_SWITCH,NON PROMO
MEM_9990014043114257,MILK & DIAPERS,3432 - PANTS DIAPERS,MAMY POKO,3432J - PANTS DIAPERS SIZE-XXL 24-30S,3432C - PANTS DIAPERS SIZE-M 18-22S,SWITCH,PROMO
MEM_9990014043114257,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911B - INSTANT BOILED NOODLE 50-99G,1911A - INSTANT FRIED NOODLE 65-100G,SWITCH,PROMO
MEM_9990014043114257,SNACK,2213 - EXTRUDED & PELLET,FRENCH FRIES 2000,2213D - EXTRUDED & PELLET >100G,2213D - EXTRUDED & PELLET >100G,NO_SWITCH,PROMO
MEM_9990014043438494,TISSUE,3311 - FACIAL TISSUE,ALFAMART,3311B - FACIAL TISSUE PACK >500S,3311D - FACIAL TISSUE TRAVEL,SWITCH,NON PROMO
MEM_9990014043671359,BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),CAMEL,2414A - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),NO_SWITCH,NON PROMO
MEM_9990014043671359,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,BEAR BRAND,2024A - CAN LIQUID MILK,2024A - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990014043671359,STAPLE NEED,1521 - PALM COOKING OIL,SUNCO,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521C - PALM COOKING OIL POUCH 1800-2000ML,NO_SWITCH,PROMO
MEM_9990014043710741,STAPLE NEED,1513 - FLOUR,SANIA,1513A - FLOUR,1513A - FLOUR,NO_SWITCH,PROMO
MEM_9990014043710741,STAPLE NEED,1625 - COCONUT MILK,KARA,1625B - COCONUT MILK LIQUID 180-200ML,1625B - COCONUT MILK LIQUID 180-200ML,NO_SWITCH,PROMO
MEM_9990014043710741,STAPLE NEED,1625 - COCONUT MILK,SASA,1625A - COCONUT MILK LIQUID 65-100ML,1625B - COCONUT MILK LIQUID 180-200ML,SWITCH,PROMO
MEM_9990014043710741,STAPLE NEED,1625 - COCONUT MILK,SASA,1625A - COCONUT MILK LIQUID 65-100ML,1625C - COCONUT MILK POWDER 20-25G,SWITCH,PROMO
MEM_9990014043710741,STAPLE NEED,1625 - COCONUT MILK,SASA,1625B - COCONUT MILK LIQUID 180-200ML,1625B - COCONUT MILK LIQUID 180-200ML,NO_SWITCH,PROMO
MEM_9990014043710741,STAPLE NEED,1625 - COCONUT MILK,SASA,1625B - COCONUT MILK LIQUID 180-200ML,1625C - COCONUT MILK POWDER 20-25G,SWITCH,PROMO
MEM_9990014043710741,STAPLE NEED,1625 - COCONUT MILK,SASA,1625C - COCONUT MILK POWDER 20-25G,1625B - COCONUT MILK LIQUID 180-200ML,SWITCH,PROMO
MEM_9990014043710741,STAPLE NEED,1625 - COCONUT MILK,SASA,1625C - COCONUT MILK POWDER 20-25G,1625C - COCONUT MILK POWDER 20-25G,NO_SWITCH,PROMO
MEM_9990014043710741,TOOTH CARE,3272 - TOOTH PASTE,CIPTADENT,3272B - TOOTH PASTE 130-250G,3272B - TOOTH PASTE 130-250G,NO_SWITCH,PROMO
MEM_9990014043834956,BREAKFAST,1221 - INSTANT COFFEE MIX,NEO,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,NO_SWITCH,PROMO
MEM_9990014043834956,CHILLER,1112 - CARBONATED DRINK,CHI FOREST,1112D - CARBONATED DRINK PET 425-500ML,1112D - CARBONATED DRINK PET 425-500ML,NO_SWITCH,NON PROMO
MEM_9990014043834956,CHILLER,2023 - TETRAPACK LIQUID MILK,CIMORY,2023C - TETRAPAK LIQUID MILK 220-250ML,2023C - TETRAPAK LIQUID MILK 220-250ML,NO_SWITCH,NON PROMO
MEM_9990014043834956,CHILLER,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212C - YOGHURT LIQUID 100-330ML,NO_SWITCH,PROMO
MEM_9990014043834956,CHILLER,6227 - CHILLED SAUSAGES,KANZLER,6227A - CHILLED SAUSAGES,6227A - CHILLED SAUSAGES,NO_SWITCH,PROMO
MEM_9990014043834956,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911B - INSTANT BOILED NOODLE 50-99G,NO_SWITCH,PROMO
MEM_9990014043834956,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911D - PREMIUM INSTANT BOILED NOODLE,SWITCH,NON PROMO
MEM_9990014043834956,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911D - PREMIUM INSTANT BOILED NOODLE,1911B - INSTANT BOILED NOODLE 50-99G,SWITCH,PROMO
MEM_9990014043834956,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911D - PREMIUM INSTANT BOILED NOODLE,1911D - PREMIUM INSTANT BOILED NOODLE,NO_SWITCH,NON PROMO
MEM_9990014043834956,STAPLE NEED,1716 - FLOUR SEASONING,KOBE,1716B - SPECIFIC FLOUR SEASONING,1716B - SPECIFIC FLOUR SEASONING,NO_SWITCH,PROMO
MEM_9990014043968599,CHILLER,1115 - REMEDIES DRINK,KAKI TIGA,1115A - REMEDIES DRINK CAN,1115A - REMEDIES DRINK CAN,NO_SWITCH,NON PROMO
MEM_9990014043968599,HOUSE HOLD,3516 - DISHWASHING CLEANER,EKONOMI,3516C - DISHWASHING CLEANER 600-800ML,3516C - DISHWASHING CLEANER 600-800ML,NO_SWITCH,PROMO
MEM_9990014044307330,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990014044307330,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611D - PULL APART BREAD,SWITCH,PROMO
MEM_9990014044307330,HOUSE HOLD,3724 - IRONING,RAPIKA,3724C - IRONING REF 200-500ML,3724C - IRONING REF 200-500ML,NO_SWITCH,PROMO
MEM_9990014045320615,HOUSE HOLD,3714 - LIQUID DETERGENT,RINSO,3714B - LIQUID DETERGENT 400-900ML,3714B - LIQUID DETERGENT 400-900ML,NO_SWITCH,PROMO
MEM_9990014045320615,MEDICINE & BABY CARE,3333 - BABY COTTON,ALFAMART,3333A - BABY COTTON REF,3333A - BABY COTTON REF,NO_SWITCH,NON PROMO
MEM_9990014046537878,BREAKFAST,1223 - PURE COFFEE,NESCAFE,1223A - PURE COFFEE 50-100G,1223A - PURE COFFEE 50-100G,NO_SWITCH,NON PROMO
MEM_9990014046537878,CHILLER,1113 - MINERAL WATER,LE MINERALE,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,SWITCH,NON PROMO
MEM_9990014047120599,SNACK,2213 - EXTRUDED & PELLET,WONHAE,2213C - EXTRUDED & PELLET 50-95G,2213C - EXTRUDED & PELLET 50-95G,NO_SWITCH,NON PROMO
MEM_9990014047186663,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990014047462264,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911A - INSTANT FRIED NOODLE 65-100G,1911A - INSTANT FRIED NOODLE 65-100G,NO_SWITCH,PROMO
MEM_9990014047462264,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911A - INSTANT FRIED NOODLE 65-100G,1911B - INSTANT BOILED NOODLE 50-99G,SWITCH,PROMO
MEM_9990014047609889,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990014047609889,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611A - WHITE BREAD,SWITCH,NON PROMO
MEM_9990014047609889,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,SWITCH,NON PROMO
MEM_9990014047609889,HOUSE HOLD,3516 - DISHWASHING CLEANER,EKONOMI,3516C - DISHWASHING CLEANER 600-800ML,3516C - DISHWASHING CLEANER 600-800ML,NO_SWITCH,PROMO
MEM_9990014047609889,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,VAPE,3611C - AEROSOL INSECTICIDES 10-100ML,3611C - AEROSOL INSECTICIDES 10-100ML,NO_SWITCH,PROMO
MEM_9990014047609889,STAPLE NEED,1625 - COCONUT MILK,MAMA KOKO,1625A - COCONUT MILK LIQUID 65-100ML,1625A - COCONUT MILK LIQUID 65-100ML,NO_SWITCH,PROMO
MEM_9990014047609889,TOOTH CARE,3271 - TOOTH BRUSH,SYSTEMA,3271B - MULTIPACK TOOTH BRUSH,3271B - MULTIPACK TOOTH BRUSH,NO_SWITCH,PROMO
MEM_9990014048311062,BREAKFAST,1223 - PURE COFFEE,NESCAFE,1223A - PURE COFFEE 50-100G,1223A - PURE COFFEE 50-100G,NO_SWITCH,PROMO
MEM_9990014048311062,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,HIT,3615A - ELECTRIC INSECTICIDES LIQUID,3615A - ELECTRIC INSECTICIDES LIQUID,NO_SWITCH,PROMO
MEM_9990014048311062,HOUSE HOLD,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714B - LIQUID DETERGENT 400-900ML,NO_SWITCH,PROMO
MEM_9990014048311062,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,GIV,3222D - BEAUTY LIQUID SOAP 300-600ML,3222D - BEAUTY LIQUID SOAP 300-600ML,NO_SWITCH,PROMO
MEM_9990014048320873,STAPLE NEED,1521 - PALM COOKING OIL,TROPICAL,1521G - PALM COOKING OIL BOTTLE 2L,1521G - PALM COOKING OIL BOTTLE 2L,NO_SWITCH,PROMO
MEM_9990014048320873,STAPLE NEED,1714 - STOCK SOUP,TOTOLE,1714A - STOCK SOUP SACHET,1714A - STOCK SOUP SACHET,NO_SWITCH,NON PROMO
MEM_9990014048523592,BREAKFAST,1321 - CEREAL,MILO,1321D - CEREAL BOX,1321D - CEREAL BOX,NO_SWITCH,PROMO
MEM_9990014048523592,HOUSE HOLD,3711 - POWDER DETERGENT,ATTACK,3711C - POWDER DETERGENT 601-990G,3711C - POWDER DETERGENT 601-990G,NO_SWITCH,PROMO
MEM_9990014048523592,PERSONAL CARE,3211 - SHAMPOO,CLEAR,3211D - SHAMPOO 270-450ML,3211D - SHAMPOO 270-450ML,NO_SWITCH,PROMO
MEM_9990014048523592,PERSONAL CARE,3211 - SHAMPOO,SUNSILK,3211D - SHAMPOO 270-450ML,3211D - SHAMPOO 270-450ML,NO_SWITCH,PROMO
MEM_9990014048523592,STAPLE NEED,1716 - FLOUR SEASONING,SASA,1716A - FLOUR SEASONING,1716A - FLOUR SEASONING,NO_SWITCH,PROMO
MEM_9990014048523592,STAPLE NEED,1716 - FLOUR SEASONING,SASA,1716A - FLOUR SEASONING,1716B - SPECIFIC FLOUR SEASONING,SWITCH,PROMO
MEM_9990014049482436,MILK & DIAPERS,3432 - PANTS DIAPERS,SWEETY,3432I - PANTS DIAPERS SIZE-XXL 18-22S,3432I - PANTS DIAPERS SIZE-XXL 18-22S,NO_SWITCH,PROMO
MEM_9990014049513248,BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,2023D - TETRAPAK LIQUID MILK 900-1000ML,NO_SWITCH,NON PROMO
MEM_9990014049513248,BREAKFAST,2021 - SWEETENED CONDENSED MILK,TIGA SAPI,2021D - SWEETENED CONDENSED CREAMER CAN,2021D - SWEETENED CONDENSED CREAMER CAN,NO_SWITCH,PROMO
MEM_9990014049513248,CHILLER,1113 - MINERAL WATER,AQUVIVA,1113C - MINERAL WATER PET 500-750ML,1113C - MINERAL WATER PET 500-750ML,NO_SWITCH,PROMO
MEM_9990014049513248,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990014049513248,MEDICINE & BABY CARE,3113 - ANTACIDS,PROMAG,3113A - ANTACIDS BOTTLE,3113A - ANTACIDS BOTTLE,NO_SWITCH,PROMO
MEM_9990014049513248,STAPLE NEED,1512 - SUGAR,HAAN,1512E - OTHERS SUGAR,1512E - OTHERS SUGAR,NO_SWITCH,PROMO
MEM_9990014049513248,STAPLE NEED,1512 - SUGAR,PSM,1512C - SUGAR BAG 1KG,1512C - SUGAR BAG 1KG,NO_SWITCH,NON PROMO
MEM_9990014049513248,STAPLE NEED,1523 - MARGARINE & BUTTER,BLUE BAND,1523B - MARGARINE & BUTTER BAG 200G,1523B - MARGARINE & BUTTER BAG 200G,NO_SWITCH,PROMO
MEM_9990014049513248,STAPLE NEED,1622 - COLOURING & FLAVOURING,VAN HOUTEN,1622A - COLOURING & FLAVOURING 90G,1622A - COLOURING & FLAVOURING 90G,NO_SWITCH,NON PROMO
MEM_9990014049816918,CHILLER,1156 - RTD COFFEE,GOLDA,"1156B - RTD COFFEE CAN, BOTTLE, PET","1156B - RTD COFFEE CAN, BOTTLE, PET",NO_SWITCH,PROMO
MEM_9990014049999500,TOOTH CARE,3272 - TOOTH PASTE,PEPSODENT,3272B - TOOTH PASTE 130-250G,3272B - TOOTH PASTE 130-250G,NO_SWITCH,PROMO
MEM_9990014050206500,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,VAPE,3615A - ELECTRIC INSECTICIDES LIQUID,3615A - ELECTRIC INSECTICIDES LIQUID,NO_SWITCH,PROMO
MEM_9990014050206500,STAPLE NEED,1716 - FLOUR SEASONING,SASA,1716B - SPECIFIC FLOUR SEASONING,1716B - SPECIFIC FLOUR SEASONING,NO_SWITCH,PROMO
MEM_9990014050700124,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,NISSIN,2222C - COOKIES BISCUIT 61-100G,2222C - COOKIES BISCUIT 61-100G,NO_SWITCH,NON PROMO
MEM_9990014050700124,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,MILO,2024A - CAN LIQUID MILK,2024A - CAN LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990014050700124,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911A - INSTANT FRIED NOODLE 65-100G,NO_SWITCH,NON PROMO
MEM_9990014050700124,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911B - INSTANT BOILED NOODLE 50-99G,SWITCH,PROMO
MEM_9990014050700124,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911F - INSTANT FRIED NOODLE >100G,1911A - INSTANT FRIED NOODLE 65-100G,SWITCH,NON PROMO
MEM_9990014050700124,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911F - INSTANT FRIED NOODLE >100G,1911B - INSTANT BOILED NOODLE 50-99G,SWITCH,PROMO
MEM_9990014050700124,NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,1911D - PREMIUM INSTANT BOILED NOODLE,1911D - PREMIUM INSTANT BOILED NOODLE,NO_SWITCH,PROMO
MEM_9990014051068831,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,LIFEBUOY,3223D - HEALTHY LIQUID SOAP 300-600ML,3223D - HEALTHY LIQUID SOAP 300-600ML,NO_SWITCH,PROMO
MEM_9990014051219094,BREAKFAST,2021 - SWEETENED CONDENSED MILK,INDOMILK,2021B - SWEETENED CONDENSED MILK POUCH,2021E - SWEETENED CONDENSED CREAMER PACK,SWITCH,PROMO
MEM_9990014051504164,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,MILO,2024A - CAN LIQUID MILK,2024A - CAN LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990014052983215,BISC & CONFECTIONARY,2333 - DRAGEES CHOCOLATE,CHA CHA,2333A - DRAGEES CHOCOLATE 10-29G,2333B - DRAGEES CHOCOLATE 30-49G,SWITCH,PROMO
MEM_9990014052983215,BISC & CONFECTIONARY,2333 - DRAGEES CHOCOLATE,CHA CHA,2333B - DRAGEES CHOCOLATE 30-49G,2333B - DRAGEES CHOCOLATE 30-49G,NO_SWITCH,PROMO
MEM_9990014052983215,BREAD CORNER (BC),6612 - CAKE,MY ROTI,6612B - STEAM CAKE,6612B - STEAM CAKE,NO_SWITCH,NON PROMO
MEM_9990014053110784,SNACK,2214 - TRADITIONAL SNACK,ALFAMART,2214E - TRADITIONAL FRUIT & VEGE SNACK,2214C - TRADITIONAL CRACKERS,SWITCH,NON PROMO
MEM_9990014053345465,CHILLER,6212 - YOGHURT,YAKULT,6212A - YOGHURT PACK,6212A - YOGHURT PACK,NO_SWITCH,NON PROMO
MEM_9990014053821672,CHILLER,1113 - MINERAL WATER,NESTLE,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,SWITCH,NON PROMO
MEM_9990014053821672,CHILLER,1113 - MINERAL WATER,NESTLE,1113D - MINERAL WATER PET 1-1.5L,1113D - MINERAL WATER PET 1-1.5L,NO_SWITCH,NON PROMO
MEM_9990014053821672,HOUSE HOLD,3724 - IRONING,MOLTO,3724C - IRONING REF 200-500ML,3724C - IRONING REF 200-500ML,NO_SWITCH,PROMO
MEM_9990014053916400,CHILLER,1156 - RTD COFFEE,GOLDA,"1156B - RTD COFFEE CAN, BOTTLE, PET","1156B - RTD COFFEE CAN, BOTTLE, PET",NO_SWITCH,NON PROMO
MEM_9990014053916400,CHILLER,1156 - RTD COFFEE,KAPAL API,"1156B - RTD COFFEE CAN, BOTTLE, PET","1156B - RTD COFFEE CAN, BOTTLE, PET",NO_SWITCH,PROMO
MEM_9990014053991325,HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,ROYALE,3722C - CONCENTRATE SOFTENER 600-800ML,3722C - CONCENTRATE SOFTENER 600-800ML,NO_SWITCH,PROMO
MEM_9990014054154338,CHILLER,1115 - REMEDIES DRINK,LASEGAR,1115A - REMEDIES DRINK CAN,1115A - REMEDIES DRINK CAN,NO_SWITCH,PROMO
MEM_9990014054375283,STAPLE NEED,1521 - PALM COOKING OIL,SUNCO,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521C - PALM COOKING OIL POUCH 1800-2000ML,NO_SWITCH,PROMO
MEM_9990014055323900,CHILLER,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,2023C - TETRAPAK LIQUID MILK 220-250ML,2023C - TETRAPAK LIQUID MILK 220-250ML,NO_SWITCH,PROMO
MEM_9990014055375179,BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,ZIGA,2413A - SKM (SIGARET KRETEK MESIN) FF 12,2413A - SKM (SIGARET KRETEK MESIN) FF 12,NO_SWITCH,NON PROMO
MEM_9990014055375179,BREAD CORNER (BC),6611 - BREAD,PAROTI,6611D - PULL APART BREAD,6611D - PULL APART BREAD,NO_SWITCH,PROMO
MEM_9990014055375179,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611C - SANDWICH BREAD,NO_SWITCH,NON PROMO
MEM_9990014055375179,CHILLER,1113 - MINERAL WATER,LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113C - MINERAL WATER PET 500-750ML,NO_SWITCH,NON PROMO
